player_id,name,role,dimension,top_drivers
235555,R. Loftus-Cheek,Midfielder,finishing,shot_on_target x1 (+2.0); shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
235555,R. Loftus-Cheek,Midfielder,progression,final_third_entry x7 (+21.0); pass_into_box x3 (+12.0); forward_pass_small x38 (+5.7)
235555,R. Loftus-Cheek,Midfielder,recovery,def_duel_won x3 (+6.0); interception x2 (+6.0); def_duel_lost x7 (-3.5)
235555,R. Loftus-Cheek,Midfielder,retention,lost_ball x17 (-17.0); accurate_pass x103 (+10.3); att_duel_lost x9 (-4.5)
235555,R. Loftus-Cheek,Midfielder,transition,counter_action x2 (+4.0)
7905,R. Lukaku,Forward,chance_creation,assist x1 (+8.0); pass_into_box x4 (+6.0); key_pass x1 (+4.0)
7905,R. Lukaku,Forward,defensive_disruption,clearance x1 (+1.5)
7905,R. Lukaku,Forward,finishing,goal x4 (+32.0); shot_on_target x1 (+2.0); shot_off_target x4 (-1.2)
7905,R. Lukaku,Forward,goal_protection,own_box_clearance x1 (+1.0)
7905,R. Lukaku,Forward,progression,final_third_entry x7 (+21.0); pass_into_box x4 (+16.0); line_breaking x2 (+6.0)
7905,R. Lukaku,Forward,recovery,loose_ball_won x7 (+7.0); interception x1 (+3.0); def_duel_lost x2 (-1.0)
7905,R. Lukaku,Forward,retention,lost_ball x18 (-18.0); accurate_pass x68 (+6.8); att_duel_lost x11 (-5.5)
7905,R. Lukaku,Forward,transition,counter_action x8 (+16.0)
59003,R. M\u00e1rquez,Defender,defensive_disruption,clearance x4 (+6.0); sliding_tackle_won x1 (+2.5)
59003,R. M\u00e1rquez,Defender,goal_protection,own_box_clearance x3 (+3.0)
59003,R. M\u00e1rquez,Defender,progression,final_third_entry x4 (+12.0); forward_pass_small x18 (+2.7)
59003,R. M\u00e1rquez,Defender,recovery,interception x9 (+27.0); def_duel_lost x8 (-4.0); def_duel_won x2 (+4.0)
59003,R. M\u00e1rquez,Defender,retention,lost_ball x6 (-6.0); accurate_pass x35 (+3.5); dangerous_lost x1 (-3.0)
59003,R. M\u00e1rquez,Defender,transition,counter_action x5 (+10.0)
50798,R. Olsen,Goalkeeper,defensive_disruption,clearance x2 (+3.0)
50798,R. Olsen,Goalkeeper,goal_protection,reflex_save x8 (+40.0); save x7 (+28.0); own_box_clearance x2 (+2.0)
50798,R. Olsen,Goalkeeper,progression,final_third_entry x11 (+33.0); forward_pass_small x52 (+7.8); failed_progressive x9 (-3.6)
50798,R. Olsen,Goalkeeper,recovery,interception x5 (+15.0); def_duel_lost x1 (-0.5)
50798,R. Olsen,Goalkeeper,retention,lost_ball x12 (-12.0); accurate_pass x52 (+5.2)
50798,R. Olsen,Goalkeeper,transition,keeper_launch x25 (+37.5)
79098,R. Rezaeian,Defender,chance_creation,pass_into_box x5 (+7.5); accurate_cross x5 (+5.0)
79098,R. Rezaeian,Defender,defensive_disruption,clearance x7 (+10.5)
79098,R. Rezaeian,Defender,goal_protection,own_box_clearance x6 (+6.0)
79098,R. Rezaeian,Defender,progression,final_third_entry x10 (+30.0); pass_into_box x5 (+20.0); line_breaking x2 (+6.0)
79098,R. Rezaeian,Defender,recovery,interception x10 (+30.0); def_duel_lost x11 (-5.5); def_duel_won x2 (+4.0)
79098,R. Rezaeian,Defender,retention,lost_ball x22 (-22.0); accurate_pass x43 (+4.3); att_duel_lost x1 (-0.5)
79098,R. Rezaeian,Defender,transition,counter_action x4 (+8.0)
14922,R. Rodr\u00edguez,Defender,chance_creation,pass_into_box x12 (+18.0); accurate_cross x10 (+10.0); key_pass x2 (+8.0)
14922,R. Rodr\u00edguez,Defender,defensive_disruption,clearance x7 (+10.5)
14922,R. Rodr\u00edguez,Defender,finishing,shot_on_target x1 (+2.0); shot_off_target x2 (-0.6); shot_blocked x2 (+0.0)
14922,R. Rodr\u00edguez,Defender,goal_protection,own_box_clearance x6 (+6.0)
14922,R. Rodr\u00edguez,Defender,progression,pass_into_box x12 (+48.0); final_third_entry x9 (+27.0); forward_pass_small x60 (+9.0)
14922,R. Rodr\u00edguez,Defender,recovery,interception x14 (+42.0); def_duel_won x5 (+10.0); def_duel_lost x18 (-9.0)
14922,R. Rodr\u00edguez,Defender,retention,lost_ball x32 (-32.0); accurate_pass x138 (+13.8); att_duel_lost x5 (-2.5)
89571,R. Ruid\u00edaz,Forward,chance_creation,pass_into_box x1 (+1.5)
89571,R. Ruid\u00edaz,Forward,progression,pass_into_box x1 (+4.0); forward_pass_small x1 (+0.1)
89571,R. Ruid\u00edaz,Forward,recovery,interception x1 (+3.0); def_duel_lost x1 (-0.5)
89571,R. Ruid\u00edaz,Forward,retention,att_duel_lost x1 (-0.5); accurate_pass x3 (+0.3)
26226,R. Sa\u00efss,Midfielder,defensive_disruption,clearance x10 (+15.0)
26226,R. Sa\u00efss,Midfielder,finishing,shot_off_target x1 (-0.3)
26226,R. Sa\u00efss,Midfielder,goal_protection,own_box_clearance x7 (+7.0)
26226,R. Sa\u00efss,Midfielder,progression,final_third_entry x9 (+27.0); forward_pass_small x55 (+8.3); failed_progressive x5 (-2.0)
26226,R. Sa\u00efss,Midfielder,recovery,interception x15 (+45.0); def_duel_won x4 (+8.0); def_duel_lost x4 (-2.0)
26226,R. Sa\u00efss,Midfielder,retention,accurate_pass x81 (+8.1); lost_ball x8 (-8.0)
26226,R. Sa\u00efss,Midfielder,transition,counter_action x1 (+2.0)
55983,R. Sigur\u00f0sson,Defender,defensive_disruption,clearance x7 (+10.5)
55983,R. Sigur\u00f0sson,Defender,goal_protection,own_box_clearance x6 (+6.0)
55983,R. Sigur\u00f0sson,Defender,progression,final_third_entry x4 (+12.0); forward_pass_small x30 (+4.5); failed_progressive x2 (-0.8)
55983,R. Sigur\u00f0sson,Defender,recovery,interception x16 (+48.0); def_duel_won x3 (+6.0); loose_ball_won x5 (+5.0)
55983,R. Sigur\u00f0sson,Defender,retention,lost_ball x10 (-10.0); accurate_pass x38 (+3.8)
11066,R. Sterling,Forward,chance_creation,key_pass x3 (+12.0); assist x1 (+8.0); pass_into_box x3 (+4.5)
11066,R. Sterling,Forward,finishing,shot_on_target x1 (+2.0); shot_off_target x2 (-0.6); shot_blocked x6 (+0.0)
11066,R. Sterling,Forward,progression,final_third_entry x5 (+15.0); pass_into_box x3 (+12.0); forward_carry x6 (+9.0)
11066,R. Sterling,Forward,recovery,interception x9 (+27.0); loose_ball_won x7 (+7.0); def_duel_won x2 (+4.0)
11066,R. Sterling,Forward,retention,lost_ball x19 (-19.0); accurate_pass x113 (+11.3); att_duel_lost x18 (-9.0)
11066,R. Sterling,Forward,transition,counter_action x5 (+10.0)
139075,R. Tapia,Midfielder,defensive_disruption,clearance x4 (+6.0)
139075,R. Tapia,Midfielder,finishing,shot_blocked x1 (+0.0)
139075,R. Tapia,Midfielder,goal_protection,own_box_clearance x3 (+3.0)
139075,R. Tapia,Midfielder,progression,final_third_entry x4 (+12.0); forward_pass_small x25 (+3.7); failed_progressive x3 (-1.2)
139075,R. Tapia,Midfielder,recovery,interception x11 (+33.0); def_duel_lost x10 (-5.0); def_duel_won x2 (+4.0)
139075,R. Tapia,Midfielder,retention,lost_ball x11 (-11.0); accurate_pass x37 (+3.7); att_duel_lost x1 (-0.5)
91263,R. Torres,Defender,defensive_disruption,clearance x11 (+16.5)
91263,R. Torres,Defender,finishing,shot_off_target x3 (-0.9); shot_blocked x1 (+0.0)
91263,R. Torres,Defender,goal_protection,own_box_clearance x11 (+11.0)
91263,R. Torres,Defender,progression,final_third_entry x5 (+15.0); forward_pass_small x49 (+7.4); failed_progressive x3 (-1.2)
91263,R. Torres,Defender,recovery,interception x17 (+51.0); def_duel_won x3 (+6.0); loose_ball_won x2 (+2.0)
91263,R. Torres,Defender,retention,lost_ball x8 (-8.0); accurate_pass x59 (+5.9); dangerous_lost x1 (-3.0)
3309,R. Varane,Defender,chance_creation,pass_into_box x2 (+3.0)
3309,R. Varane,Defender,defensive_disruption,clearance x16 (+24.0)
3309,R. Varane,Defender,finishing,goal x1 (+8.0); shot_off_target x2 (-0.6)
3309,R. Varane,Defender,goal_protection,own_box_clearance x14 (+14.0)
3309,R. Varane,Defender,progression,final_third_entry x44 (+132.0); forward_pass_small x224 (+33.6); line_breaking x3 (+9.0)
3309,R. Varane,Defender,recovery,interception x34 (+102.0); def_duel_won x6 (+12.0); loose_ball_won x6 (+6.0)
3309,R. Varane,Defender,retention,lost_ball x35 (-35.0); accurate_pass x279 (+27.9); dangerous_lost x1 (-3.0)
3309,R. Varane,Defender,transition,counter_action x4 (+8.0)
59126,R. Wallace,Midfielder,progression,final_third_entry x1 (+3.0); forward_pass_small x2 (+0.3)
59126,R. Wallace,Midfielder,retention,lost_ball x1 (-1.0); accurate_pass x3 (+0.3)
103682,R. Zobnin,Midfielder,chance_creation,pass_into_box x5 (+7.5); key_pass x1 (+4.0); accurate_cross x1 (+1.0)
103682,R. Zobnin,Midfielder,defensive_disruption,clearance x5 (+7.5); sliding_tackle_won x3 (+7.5)
103682,R. Zobnin,Midfielder,finishing,shot_on_target x2 (+4.0); shot_off_target x3 (-0.9); shot_blocked x2 (+0.0)
103682,R. Zobnin,Midfielder,goal_protection,own_box_clearance x3 (+3.0)
103682,R. Zobnin,Midfielder,progression,final_third_entry x17 (+51.0); pass_into_box x5 (+20.0); forward_pass_small x73 (+11.0)
103682,R. Zobnin,Midfielder,recovery,interception x43 (+129.0); def_duel_won x16 (+32.0); def_duel_lost x27 (-13.5)
103682,R. Zobnin,Midfielder,retention,lost_ball x45 (-45.0); accurate_pass x137 (+13.7); att_duel_lost x5 (-2.5)
103682,R. Zobnin,Midfielder,transition,counter_action x2 (+4.0)
332605,Ramadan Sobhi,Midfielder,progression,final_third_entry x3 (+9.0); forward_carry x1 (+1.5); forward_pass_small x10 (+1.5)
332605,Ramadan Sobhi,Midfielder,recovery,def_duel_won x2 (+4.0)
332605,Ramadan Sobhi,Midfielder,retention,lost_ball x5 (-5.0); accurate_pass x21 (+2.1)
332605,Ramadan Sobhi,Midfielder,transition,counter_action x1 (+2.0)
28907,Rapha\u00ebl Guerreiro,Defender,chance_creation,pass_into_box x8 (+12.0); assist x1 (+8.0); accurate_cross x7 (+7.0)
28907,Rapha\u00ebl Guerreiro,Defender,defensive_disruption,clearance x6 (+9.0); sliding_tackle_won x1 (+2.5)
28907,Rapha\u00ebl Guerreiro,Defender,finishing,shot_off_target x2 (-0.6); shot_blocked x2 (+0.0)
28907,Rapha\u00ebl Guerreiro,Defender,goal_protection,own_box_clearance x4 (+4.0)
28907,Rapha\u00ebl Guerreiro,Defender,progression,final_third_entry x21 (+63.0); pass_into_box x8 (+32.0); forward_pass_small x104 (+15.6)
28907,Rapha\u00ebl Guerreiro,Defender,recovery,interception x20 (+60.0); def_duel_won x10 (+20.0); def_duel_lost x16 (-8.0)
28907,Rapha\u00ebl Guerreiro,Defender,retention,lost_ball x35 (-35.0); accurate_pass x180 (+18.0); att_duel_lost x2 (-1.0)
28907,Rapha\u00ebl Guerreiro,Defender,transition,counter_action x4 (+8.0)
14785,Renato Augusto,Midfielder,chance_creation,pass_into_box x1 (+1.5)
14785,Renato Augusto,Midfielder,finishing,goal x1 (+8.0); shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
14785,Renato Augusto,Midfielder,progression,final_third_entry x4 (+12.0); pass_into_box x1 (+4.0); forward_pass_small x21 (+3.1)
14785,Renato Augusto,Midfielder,recovery,def_duel_won x1 (+2.0); def_duel_lost x2 (-1.0)
14785,Renato Augusto,Midfielder,retention,lost_ball x5 (-5.0); accurate_pass x39 (+3.9); att_duel_lost x1 (-0.5)
14785,Renato Augusto,Midfielder,transition,counter_action x3 (+6.0)
70381,Ricardo Pereira,Defender,chance_creation,pass_into_box x3 (+4.5); accurate_cross x2 (+2.0)
70381,Ricardo Pereira,Defender,progression,final_third_entry x4 (+12.0); pass_into_box x3 (+12.0); forward_pass_small x27 (+4.0)
70381,Ricardo Pereira,Defender,recovery,interception x3 (+9.0); def_duel_lost x5 (-2.5); loose_ball_won x2 (+2.0)
70381,Ricardo Pereira,Defender,retention,lost_ball x9 (-9.0); accurate_pass x45 (+4.5)
32597,Ricardo Quaresma,Forward,chance_creation,pass_into_box x3 (+4.5); accurate_cross x2 (+2.0)
32597,Ricardo Quaresma,Forward,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0); shot_off_target x2 (-0.6)
32597,Ricardo Quaresma,Forward,progression,pass_into_box x3 (+12.0); line_breaking x1 (+3.0); final_third_entry x1 (+3.0)
32597,Ricardo Quaresma,Forward,recovery,interception x3 (+9.0); def_duel_won x1 (+2.0); def_duel_lost x3 (-1.5)
32597,Ricardo Quaresma,Forward,retention,lost_ball x19 (-19.0); accurate_pass x35 (+3.5); att_duel_lost x5 (-2.5)
32597,Ricardo Quaresma,Forward,transition,counter_action x4 (+8.0)
15808,Roberto Firmino,Forward,chance_creation,pass_into_box x3 (+4.5)
15808,Roberto Firmino,Forward,defensive_disruption,sliding_tackle_won x1 (+2.5); clearance x1 (+1.5)
15808,Roberto Firmino,Forward,finishing,goal x1 (+8.0); shot_on_target x1 (+2.0); shot_off_target x5 (-1.5)
15808,Roberto Firmino,Forward,goal_protection,own_box_clearance x1 (+1.0)
15808,Roberto Firmino,Forward,progression,pass_into_box x3 (+12.0); final_third_entry x3 (+9.0); line_breaking x1 (+3.0)
15808,Roberto Firmino,Forward,recovery,interception x8 (+24.0); def_duel_won x4 (+8.0); def_duel_lost x6 (-3.0)
15808,Roberto Firmino,Forward,retention,lost_ball x9 (-9.0); accurate_pass x31 (+3.1); att_duel_lost x4 (-2.0)
15808,Roberto Firmino,Forward,transition,counter_action x5 (+10.0)
70129,Rodrigo,Forward,finishing,shot_on_target x2 (+4.0); shot_off_target x2 (-0.6)
70129,Rodrigo,Forward,progression,forward_carry x1 (+1.5); forward_pass_small x3 (+0.4)
70129,Rodrigo,Forward,retention,att_duel_lost x4 (-2.0); lost_ball x2 (-2.0); accurate_pass x5 (+0.5)
70134,Rui Patr\u00edcio,Goalkeeper,goal_protection,reflex_save x7 (+35.0); save x7 (+28.0)
70134,Rui Patr\u00edcio,Goalkeeper,progression,final_third_entry x3 (+9.0); forward_pass_small x55 (+8.3); failed_progressive x4 (-1.6)
70134,Rui Patr\u00edcio,Goalkeeper,recovery,interception x4 (+12.0)
70134,Rui Patr\u00edcio,Goalkeeper,retention,lost_ball x9 (-9.0); accurate_pass x55 (+5.5)
70134,Rui Patr\u00edcio,Goalkeeper,transition,keeper_launch x24 (+36.0); counter_action x2 (+4.0)
8325,S. Ag\u00fcero,Forward,chance_creation,pass_into_box x3 (+4.5)
8325,S. Ag\u00fcero,Forward,finishing,goal x2 (+16.0); shot_on_target x1 (+2.0); shot_blocked x3 (+0.0)
8325,S. Ag\u00fcero,Forward,progression,pass_into_box x3 (+12.0); forward_carry x2 (+3.0); forward_pass_small x14 (+2.1)
8325,S. Ag\u00fcero,Forward,recovery,interception x3 (+9.0); def_duel_won x4 (+8.0); loose_ball_won x4 (+4.0)
8325,S. Ag\u00fcero,Forward,retention,lost_ball x15 (-15.0); accurate_pass x46 (+4.6); att_duel_lost x4 (-2.0)
8325,S. Ag\u00fcero,Forward,transition,counter_action x2 (+4.0)
285590,S. Amrabat,Midfielder,chance_creation,pass_into_box x1 (+1.5); accurate_cross x1 (+1.0)
285590,S. Amrabat,Midfielder,progression,pass_into_box x1 (+4.0); final_third_entry x1 (+3.0); forward_pass_small x3 (+0.4)
285590,S. Amrabat,Midfielder,recovery,interception x1 (+3.0); def_duel_lost x2 (-1.0)
285590,S. Amrabat,Midfielder,retention,accurate_pass x5 (+0.5)
70136,S. Arias,Defender,chance_creation,key_pass x1 (+4.0); pass_into_box x2 (+3.0); accurate_cross x2 (+2.0)
70136,S. Arias,Defender,defensive_disruption,clearance x3 (+4.5)
70136,S. Arias,Defender,finishing,shot_blocked x1 (+0.0)
70136,S. Arias,Defender,goal_protection,own_box_clearance x3 (+3.0)
70136,S. Arias,Defender,progression,final_third_entry x18 (+54.0); forward_pass_small x75 (+11.3); pass_into_box x2 (+8.0)
70136,S. Arias,Defender,recovery,interception x21 (+63.0); def_duel_won x11 (+22.0); def_duel_lost x12 (-6.0)
70136,S. Arias,Defender,retention,lost_ball x30 (-30.0); accurate_pass x150 (+15.0)
70136,S. Arias,Defender,transition,counter_action x7 (+14.0)
79006,S. Azmoun,Forward,chance_creation,pass_into_box x4 (+6.0)
79006,S. Azmoun,Forward,defensive_disruption,clearance x4 (+6.0)
79006,S. Azmoun,Forward,finishing,shot_on_target x1 (+2.0); shot_off_target x1 (-0.3)
79006,S. Azmoun,Forward,goal_protection,own_box_clearance x3 (+3.0)
79006,S. Azmoun,Forward,progression,pass_into_box x4 (+16.0); line_breaking x4 (+12.0); final_third_entry x4 (+12.0)
79006,S. Azmoun,Forward,recovery,interception x8 (+24.0); loose_ball_won x6 (+6.0); def_duel_won x2 (+4.0)
79006,S. Azmoun,Forward,retention,lost_ball x16 (-16.0); att_duel_lost x10 (-5.0); accurate_pass x30 (+3.0)
79006,S. Azmoun,Forward,transition,counter_action x4 (+8.0)
10014,S. Ben Youssef,Defender,defensive_disruption,clearance x4 (+6.0)
10014,S. Ben Youssef,Defender,goal_protection,own_box_clearance x4 (+4.0)
10014,S. Ben Youssef,Defender,progression,forward_pass_small x24 (+3.6); failed_progressive x5 (-2.0)
10014,S. Ben Youssef,Defender,recovery,interception x10 (+30.0); def_duel_won x5 (+10.0); def_duel_lost x11 (-5.5)
10014,S. Ben Youssef,Defender,retention,lost_ball x6 (-6.0); accurate_pass x35 (+3.5); dangerous_lost x1 (-3.0)
7954,S. Coates,Defender,progression,final_third_entry x4 (+12.0); forward_pass_small x50 (+7.5); failed_progressive x1 (-0.4)
7954,S. Coates,Defender,recovery,def_duel_won x4 (+8.0); interception x2 (+6.0); def_duel_lost x4 (-2.0)
7954,S. Coates,Defender,retention,accurate_pass x58 (+5.8); lost_ball x3 (-3.0)
241647,S. Ezatolahi,Midfielder,defensive_disruption,clearance x12 (+18.0)
241647,S. Ezatolahi,Midfielder,finishing,shot_on_target x1 (+2.0)
241647,S. Ezatolahi,Midfielder,goal_protection,own_box_clearance x9 (+9.0)
241647,S. Ezatolahi,Midfielder,progression,final_third_entry x6 (+18.0); forward_pass_small x22 (+3.3); line_breaking x1 (+3.0)
241647,S. Ezatolahi,Midfielder,recovery,interception x17 (+51.0); loose_ball_won x9 (+9.0); def_duel_won x3 (+6.0)
241647,S. Ezatolahi,Midfielder,retention,lost_ball x9 (-9.0); accurate_pass x32 (+3.2); att_duel_lost x1 (-0.5)
241647,S. Ezatolahi,Midfielder,transition,counter_action x2 (+4.0)
53562,S. Ghoddos,Forward,defensive_disruption,clearance x1 (+1.5)
53562,S. Ghoddos,Forward,finishing,shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
53562,S. Ghoddos,Forward,progression,final_third_entry x1 (+3.0); forward_pass_small x2 (+0.3)
53562,S. Ghoddos,Forward,recovery,def_duel_lost x3 (-1.5)
53562,S. Ghoddos,Forward,retention,att_duel_lost x2 (-1.0); accurate_pass x2 (+0.2)
101583,S. Ignashevich,Defender,chance_creation,pass_into_box x1 (+1.5)
101583,S. Ignashevich,Defender,defensive_disruption,clearance x33 (+49.5)
101583,S. Ignashevich,Defender,finishing,shot_on_target x2 (+4.0); shot_off_target x1 (-0.3)
101583,S. Ignashevich,Defender,goal_protection,own_box_clearance x27 (+27.0)
101583,S. Ignashevich,Defender,progression,final_third_entry x21 (+63.0); forward_pass_small x81 (+12.2); failed_progressive x11 (-4.4)
101583,S. Ignashevich,Defender,recovery,interception x35 (+105.0); def_duel_won x14 (+28.0); loose_ball_won x10 (+10.0)
101583,S. Ignashevich,Defender,retention,lost_ball x24 (-24.0); accurate_pass x112 (+11.2); dangerous_lost x1 (-3.0)
57347,S. Ingason,Defender,defensive_disruption,clearance x5 (+7.5)
57347,S. Ingason,Defender,finishing,shot_on_target x1 (+2.0); shot_off_target x2 (-0.6)
57347,S. Ingason,Defender,goal_protection,own_box_clearance x3 (+3.0)
57347,S. Ingason,Defender,progression,final_third_entry x4 (+12.0); forward_pass_small x21 (+3.1); failed_progressive x3 (-1.2)
57347,S. Ingason,Defender,recovery,interception x12 (+36.0); def_duel_lost x8 (-4.0); loose_ball_won x2 (+2.0)
57347,S. Ingason,Defender,retention,lost_ball x6 (-6.0); accurate_pass x34 (+3.4)
57347,S. Ingason,Defender,transition,counter_action x2 (+4.0)
14816,S. Kagawa,Midfielder,chance_creation,pass_into_box x9 (+13.5); key_pass x2 (+8.0)
14816,S. Kagawa,Midfielder,defensive_disruption,clearance x2 (+3.0)
14816,S. Kagawa,Midfielder,finishing,shot_off_target x1 (-0.3); shot_blocked x1 (+0.0)
14816,S. Kagawa,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
14816,S. Kagawa,Midfielder,progression,pass_into_box x9 (+36.0); final_third_entry x9 (+27.0); line_breaking x5 (+15.0)
14816,S. Kagawa,Midfielder,recovery,interception x4 (+12.0); def_duel_lost x7 (-3.5); loose_ball_won x2 (+2.0)
14816,S. Kagawa,Midfielder,retention,lost_ball x12 (-12.0); accurate_pass x118 (+11.8); att_duel_lost x3 (-1.5)
14816,S. Kagawa,Midfielder,transition,counter_action x2 (+4.0)
26668,S. Khalifa,Forward,defensive_disruption,clearance x1 (+1.5)
26668,S. Khalifa,Forward,goal_protection,own_box_clearance x1 (+1.0)
26668,S. Khalifa,Forward,recovery,interception x1 (+3.0); loose_ball_won x1 (+1.0)
26668,S. Khalifa,Forward,retention,att_duel_lost x2 (-1.0)
275243,S. Khaoui,Midfielder,finishing,shot_off_target x1 (-0.3)
275243,S. Khaoui,Midfielder,progression,final_third_entry x5 (+15.0); line_breaking x2 (+6.0); forward_pass_small x18 (+2.7)
275243,S. Khaoui,Midfielder,recovery,interception x2 (+6.0); def_duel_lost x3 (-1.5)
275243,S. Khaoui,Midfielder,retention,lost_ball x4 (-4.0); accurate_pass x30 (+3.0); att_duel_lost x1 (-0.5)
275243,S. Khaoui,Midfielder,transition,counter_action x1 (+2.0)
3318,S. Khedira,Midfielder,chance_creation,pass_into_box x1 (+1.5)
3318,S. Khedira,Midfielder,defensive_disruption,clearance x1 (+1.5)
3318,S. Khedira,Midfielder,finishing,shot_on_target x1 (+2.0); shot_blocked x2 (+0.0)
3318,S. Khedira,Midfielder,goal_protection,own_box_clearance x1 (+1.0)
3318,S. Khedira,Midfielder,progression,final_third_entry x10 (+30.0); forward_pass_small x49 (+7.4); pass_into_box x1 (+4.0)
3318,S. Khedira,Midfielder,recovery,interception x6 (+18.0); def_duel_won x2 (+4.0); loose_ball_won x2 (+2.0)
3318,S. Khedira,Midfielder,retention,lost_ball x15 (-15.0); accurate_pass x84 (+8.4); att_duel_lost x3 (-1.5)
3318,S. Khedira,Midfielder,transition,counter_action x1 (+2.0)
20433,S. Kj\u00e6r,Defender,chance_creation,pass_into_box x2 (+3.0)
20433,S. Kj\u00e6r,Defender,defensive_disruption,clearance x21 (+31.5)
20433,S. Kj\u00e6r,Defender,goal_protection,own_box_clearance x17 (+17.0)
20433,S. Kj\u00e6r,Defender,progression,final_third_entry x26 (+78.0); forward_pass_small x145 (+21.7); line_breaking x3 (+9.0)
20433,S. Kj\u00e6r,Defender,recovery,interception x20 (+60.0); def_duel_lost x9 (-4.5); def_duel_won x2 (+4.0)
20433,S. Kj\u00e6r,Defender,retention,lost_ball x22 (-22.0); accurate_pass x188 (+18.8); dangerous_lost x1 (-3.0)
20433,S. Kj\u00e6r,Defender,transition,counter_action x1 (+2.0)
8529,S. Larsson,Midfielder,chance_creation,pass_into_box x9 (+13.5); accurate_cross x2 (+2.0)
8529,S. Larsson,Midfielder,defensive_disruption,clearance x9 (+13.5); sliding_tackle_won x2 (+5.0)
8529,S. Larsson,Midfielder,finishing,shot_blocked x1 (+0.0)
8529,S. Larsson,Midfielder,goal_protection,own_box_clearance x7 (+7.0)
8529,S. Larsson,Midfielder,progression,final_third_entry x24 (+72.0); pass_into_box x9 (+36.0); forward_pass_small x73 (+11.0)
8529,S. Larsson,Midfielder,recovery,interception x14 (+42.0); def_duel_lost x23 (-11.5); def_duel_won x4 (+8.0)
8529,S. Larsson,Midfielder,retention,lost_ball x25 (-25.0); accurate_pass x125 (+12.5); att_duel_lost x2 (-1.0)
8529,S. Larsson,Midfielder,transition,counter_action x2 (+4.0)
20465,S. Lichtsteiner,Defender,chance_creation,pass_into_box x6 (+9.0); accurate_cross x5 (+5.0)
20465,S. Lichtsteiner,Defender,defensive_disruption,clearance x1 (+1.5)
20465,S. Lichtsteiner,Defender,finishing,shot_blocked x2 (+0.0)
20465,S. Lichtsteiner,Defender,progression,final_third_entry x10 (+30.0); pass_into_box x6 (+24.0); forward_pass_small x44 (+6.6)
20465,S. Lichtsteiner,Defender,recovery,interception x17 (+51.0); def_duel_lost x15 (-7.5); def_duel_won x2 (+4.0)
20465,S. Lichtsteiner,Defender,retention,lost_ball x29 (-29.0); accurate_pass x89 (+8.9); att_duel_lost x3 (-1.5)
20465,S. Lichtsteiner,Defender,transition,counter_action x1 (+2.0)
25747,S. Man\u00e9,Forward,chance_creation,pass_into_box x5 (+7.5); accurate_cross x1 (+1.0)
25747,S. Man\u00e9,Forward,finishing,goal x1 (+8.0); shot_blocked x1 (+0.0)
25747,S. Man\u00e9,Forward,progression,pass_into_box x5 (+20.0); line_breaking x5 (+15.0); final_third_entry x3 (+9.0)
25747,S. Man\u00e9,Forward,recovery,interception x13 (+39.0); def_duel_won x2 (+4.0); def_duel_lost x5 (-2.5)
25747,S. Man\u00e9,Forward,retention,lost_ball x20 (-20.0); accurate_pass x66 (+6.6); att_duel_lost x12 (-6.0)
25747,S. Man\u00e9,Forward,transition,counter_action x2 (+4.0)
25552,S. Mandanda,Goalkeeper,goal_protection,save x1 (+4.0)
25552,S. Mandanda,Goalkeeper,progression,final_third_entry x2 (+6.0); forward_pass_small x22 (+3.3)
25552,S. Mandanda,Goalkeeper,recovery,interception x2 (+6.0)
25552,S. Mandanda,Goalkeeper,retention,accurate_pass x22 (+2.2); lost_ball x2 (-2.0)
25552,S. Mandanda,Goalkeeper,transition,keeper_launch x5 (+7.5); counter_action x1 (+2.0)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,chance_creation,pass_into_box x8 (+12.0); key_pass x2 (+8.0); accurate_cross x1 (+1.0)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,defensive_disruption,clearance x3 (+4.5); sliding_tackle_won x1 (+2.5)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,finishing,shot_off_target x4 (-1.2); shot_blocked x1 (+0.0)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,goal_protection,own_box_clearance x3 (+3.0)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,progression,final_third_entry x12 (+36.0); pass_into_box x8 (+32.0); line_breaking x3 (+9.0)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,recovery,interception x12 (+36.0); def_duel_lost x16 (-8.0); def_duel_won x4 (+8.0)
265865,S. Milinkovi\u0107-Savi\u0107,Midfielder,retention,lost_ball x23 (-23.0); accurate_pass x85 (+8.5); att_duel_lost x9 (-4.5)
11270,S. Morsy,Midfielder,defensive_disruption,clearance x1 (+1.5)
11270,S. Morsy,Midfielder,progression,final_third_entry x2 (+6.0); forward_pass_small x18 (+2.7)
11270,S. Morsy,Midfielder,recovery,interception x3 (+9.0); def_duel_won x1 (+2.0); loose_ball_won x2 (+2.0)
11270,S. Morsy,Midfielder,retention,accurate_pass x24 (+2.4)
11270,S. Morsy,Midfielder,transition,counter_action x1 (+2.0)
